Instance_Name,Execution_Time,Initial_Solution,Final_Solution
adapted_instance1052_m=3_n=25_l=15_c=10_s=1_8.txt,0.053214,41,35
adapted_instance1052_m=3_n=25_l=15_c=10_s=1_9.txt,0.066048,42,35
adapted_instance1052_m=3_n=25_l=15_c=10_s=1_10.txt,0.059502,42,36
adapted_instance1054_m=3_n=25_l=15_c=10_s=0_1.txt,0.056192,61,56
adapted_instance1054_m=3_n=25_l=15_c=10_s=0_2.txt,0.061102,60,57
adapted_instance1054_m=3_n=25_l=15_c=10_s=0_3.txt,0.115427,61,55
adapted_instance1054_m=3_n=25_l=15_c=10_s=0_4.txt,0.074278,60,55
adapted_instance1054_m=3_n=25_l=15_c=10_s=0_5.txt,0.049615,61,56
adapted_instance1054_m=3_n=25_l=15_c=10_s=0_6.txt,0.062555,61,56
adapted_instance1054_m=3_n=25_l=15_c=10_s=0_7.txt,0.050633,59,57
adapted_instance1054_m=3_n=25_l=15_c=10_s=0_8.txt,0.178698,59,57
adapted_instance1054_m=3_n=25_l=15_c=10_s=0_9.txt,0.090738,59,55
adapted_instance1054_m=3_n=25_l=15_c=10_s=0_10.txt,0.057122,58,56
adapted_instance1056_m=3_n=25_l=15_c=10_s=2_1.txt,0.07443,53,48
adapted_instance1056_m=3_n=25_l=15_c=10_s=2_2.txt,0.09728,58,48
adapted_instance1056_m=3_n=25_l=15_c=10_s=2_3.txt,0.065559,53,48
adapted_instance1056_m=3_n=25_l=15_c=10_s=2_4.txt,0.054674,54,50
adapted_instance1056_m=3_n=25_l=15_c=10_s=2_5.txt,0.062904,50,48
adapted_instance1056_m=3_n=25_l=15_c=10_s=2_6.txt,0.053399,55,49
adapted_instance1056_m=3_n=25_l=15_c=10_s=2_7.txt,0.054844,54,50
adapted_instance1056_m=3_n=25_l=15_c=10_s=2_8.txt,0.202578,53,49
adapted_instance1056_m=3_n=25_l=15_c=10_s=2_9.txt,0.06815,54,49
adapted_instance1056_m=3_n=25_l=15_c=10_s=2_10.txt,0.054052,54,49
adapted_instance1058_m=3_n=25_l=15_c=10_s=1_1.txt,0.053214,46,41
adapted_instance1058_m=3_n=25_l=15_c=10_s=1_2.txt,0.187588,45,38
adapted_instance1058_m=3_n=25_l=15_c=10_s=1_3.txt,0.082507,46,39
adapted_instance1058_m=3_n=25_l=15_c=10_s=1_4.txt,0.064299,42,38
adapted_instance1058_m=3_n=25_l=15_c=10_s=1_5.txt,0.050514,43,38
adapted_instance1058_m=3_n=25_l=15_c=10_s=1_6.txt,0.065167,43,39
adapted_instance1058_m=3_n=25_l=15_c=10_s=1_7.txt,0.060085,45,38
adapted_instance1058_m=3_n=25_l=15_c=10_s=1_8.txt,0.091804,43,38
adapted_instance1058_m=3_n=25_l=15_c=10_s=1_9.txt,0.059116,43,38
adapted_instance1058_m=3_n=25_l=15_c=10_s=1_10.txt,0.095166,44,38
adapted_instance1060_m=3_n=25_l=15_c=10_s=0_1.txt,0.046646,46,42
adapted_instance1060_m=3_n=25_l=15_c=10_s=0_2.txt,0.265671,42,39
adapted_instance1060_m=3_n=25_l=15_c=10_s=0_3.txt,0.098696,45,40
adapted_instance1060_m=3_n=25_l=15_c=10_s=0_4.txt,0.10693,46,42
adapted_instance1060_m=3_n=25_l=15_c=10_s=0_5.txt,0.059183,45,40
adapted_instance1060_m=3_n=25_l=15_c=10_s=0_6.txt,0.08877,46,40
adapted_instance1060_m=3_n=25_l=15_c=10_s=0_7.txt,0.246834,46,40
adapted_instance1060_m=3_n=25_l=15_c=10_s=0_8.txt,0.103191,48,41
adapted_instance1060_m=3_n=25_l=15_c=10_s=0_9.txt,0.075377,48,39
adapted_instance1060_m=3_n=25_l=15_c=10_s=0_10.txt,0.076902,46,40
adapted_instance1062_m=3_n=25_l=15_c=10_s=2_1.txt,0.066024,51,48
adapted_instance1062_m=3_n=25_l=15_c=10_s=2_2.txt,0.057684,51,48
adapted_instance1062_m=3_n=25_l=15_c=10_s=2_3.txt,0.0866,55,48
adapted_instance1062_m=3_n=25_l=15_c=10_s=2_4.txt,0.187669,51,47
adapted_instance1062_m=3_n=25_l=15_c=10_s=2_5.txt,0.0512,52,47
adapted_instance1062_m=3_n=25_l=15_c=10_s=2_6.txt,0.1839,54,47
adapted_instance1062_m=3_n=25_l=15_c=10_s=2_7.txt,0.093391,50,49
adapted_instance1062_m=3_n=25_l=15_c=10_s=2_8.txt,0.060692,50,49
adapted_instance1062_m=3_n=25_l=15_c=10_s=2_9.txt,0.066977,50,48
adapted_instance1062_m=3_n=25_l=15_c=10_s=2_10.txt,0.061158,51,47
